idDrink,strDrink,strDrinkAlternate,strTags,strVideo,strCategory,strIBA,strAlcoholic,strGlass,strInstructions,strInstructionsES,strInstructionsDE,strInstructionsFR,strInstructionsIT,strInstructionsZH-HANS,strInstructionsZH-HANT,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strImageSource,strImageAttribution,strCreativeCommonsConfirmed,dateModified
11844,New York Sour,,,,Ordinary Drink,,Alcoholic,Whiskey sour glass,"Shake blended whiskey, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Float claret on top. Decorate with the half-slice of lemon and the cherry and serve.",,"Gemischten Whiskey, Zitronensaft und Puderzucker mit Eis schütteln und in ein Whiskey-Sourglas abseihen. Schwimmender Bordeaux auf der Oberfläche. Mit der halben Zitronenscheibe und der Kirsche dekorieren und servieren.",,"Shakerare il whisky miscelato, il succo di limone e lo zucchero a velo con ghiaccio e filtrare in un bicchiere da whisky sour. Versare il vino in cima.Decorare con mezza fetta di limone e la ciliegia e servire.",,,https://www.thecocktaildb.com/images/media/drink/61wgch1504882795.jpg,Blended whiskey,Lemon,Sugar,Red wine,Lemon,Cherry,,,,,,,,,,2 oz ,Juice of 1/2 ,1 tsp ," (Claret)
",,,,,,,,,,,,,,No,2017-09-08 15:59:55
13861,Nutty Irishman,,,,Milk / Float / Shake,,Alcoholic,Highball Glass,Serve over ice,,Auf Eis servieren,,Servire con ghiaccio,,,https://www.thecocktaildb.com/images/media/drink/xspupx1441248014.jpg,Baileys irish cream,Frangelico,Milk,,,,,,,,,,,,,1 part ,1 part ,1 part ,,,,,,,,,,,,,,,No,2015-09-03 03:40:14
17266,Oatmeal Cookie,,,,Cocktail,,Alcoholic,Mason jar,"Just mix it all together.
It's meant to be a shot, but it works just fine as a proper adult-sized drink over lots of ice.

Tastes like an oatmeal cookie.",,"Einfach alles zusammenmischen. Es soll ein Shot sein, aber es funktioniert genauso gut wie ein richtiges Getränk in Erwachsenengröße über viel Eis. Schmeckt wie ein Haferflockenplätzchen.",,"Mescola tutto insieme.
È pensato per essere uno shot, ma funziona perfettamente come una bevanda per adulti con un sacco di ghiaccio.",,,https://www.thecocktaildb.com/images/media/drink/bsvmlg1515792693.jpg,Kahlua,Bailey,Butterscotch schnapps,Jagermeister,Goldschlager,,,,,,,,,,,2 parts,2 parts,4 parts,1 part,1/2 part,,,,,,,,,,,,,No,2018-01-12 21:31:33
11001,Old Fashioned,,"IBA,Classic,Alcoholic,Expensive,Savory",https://www.youtube.com/watch?v=YsE_igrPXZs,Cocktail,Unforgettables,Alcoholic,Old-fashioned glass,"Place sugar cube in old fashioned glass and saturate with bitters, add a dash of plain water. Muddle until dissolved.
Fill the glass with ice cubes and add whiskey.

Garnish with orange twist, and a cocktail cherry.",,"Zuckerwürfel in ein old fashioned Glas geben und mit Bitterstoff sättigen, einen Schuss Wasser hinzufügen. Vermischen, bis sie sich auflösen.",,"Mettere la zolletta di zucchero nel bicchiere vecchio stile e saturare con il bitter, aggiungere un goccio di acqua naturale.
Pestare finché non si scioglie.
Riempi il bicchiere con cubetti di ghiaccio e aggiungi il whisky.
Guarnire con una scorza d'arancia e una ciliegina al maraschino.",,,https://www.thecocktaildb.com/images/media/drink/vrwquq1478252802.jpg,Bourbon,Angostura bitters,Sugar,Water,,,,,,,,,,,,4.5 cL,2 dashes,1 cube,dash,,,,,,,,,,,,https://www.thecocktaildb.com/drink/11001-Old-Fashioned-Cocktail,Dave M,Yes,2016-11-04 09:46:42
17827,Old Pal,,,,Cocktail,,Alcoholic,Nick and Nora Glass,"Chill cocktail glass. Add ingredients to a mixing glass, and fill 2/3 full with ice. Stir about 20 seconds. Empty cocktail glass and strain into the glass. Garnish with a twist of lemon peel.",,Cocktailglas kühl stellen. Geben Sie die Zutaten in ein Mischglas und füllen Sie 2/3 der Zutaten mit Eis. Etwa 20 Sekunden umrühren. Cocktailglas in das Glas abseihen. Mit einer Zitronenspirale garnieren.,,"Raffredda un bicchiere da cocktail.
Aggiungere gli ingredienti in un mixing glass e riempire con 2/3 di ghiaccio.
Mescola per circa 20 secondi.
Filtrare nel bicchiere.
Guarnire con una scorza di limone.",,,https://www.thecocktaildb.com/images/media/drink/x03td31521761009.jpg,Rye whiskey,Campari,Dry Vermouth,,,,,,,,,,,,,2 oz,1 oz,1 oz,,,,,,,,,,,,,,,No,2018-03-22 23:23:30
15330,Orange Crush,,,,Shot,,Alcoholic,Shot glass,Add all ingredients to tumbler-Pour as shot,,Geben Sie alle Zutaten in den Tumbler-Pour als Shot.,,Aggiungere tutti gli ingredienti al tumbler-Versare come uno shot,,,https://www.thecocktaildb.com/images/media/drink/zvoics1504885926.jpg,Vodka,Triple sec,Orange juice,,,,,,,,,,,,,1 oz ,1 oz ,1 oz ,,,,,,,,,,,,,,,No,2017-09-08 16:52:06
11870,Orange Oasis,,,,Ordinary Drink,,Alcoholic,Highball glass,"Shake brandy, gin, and orange juice with ice and strain into a highball glass over ice cubes. Fill with ginger ale, stir, and serve.",,"Brandy, Gin und Orangensaft mit Eis schütteln und in ein Highball-Glas über Eiswürfel abseihen. Mit Ginger Ale füllen, umrühren und servieren.",,"Shakerare brandy, gin e succo d'arancia con ghiaccio e filtrare in un bicchiere highball con cubetti di ghiaccio. Riempi con ginger ale, mescola e servi.",,,https://www.thecocktaildb.com/images/media/drink/su1olx1582473812.jpg,Cherry brandy,Gin,Orange juice,Ginger ale,,,,,,,,,,,,1/2 oz ,1 1/2 oz ,4 oz ,,,,,,,,,,,,,,,Yes,2015-09-02 05:25:23
14586,Orange Push-up,,,,Ordinary Drink,,Alcoholic,Hurricane glass,Combine liquors in a blender. Add a half scoop of ice and blend. Garnish with an orange and cherry flag. So good it will melt in your mouth!!!,,"Mische Liköre in einem Mixer. Eine halbe Kugel Eis hinzufügen und untermischen. Mit einer Orange- und Kirschfahne garnieren. So gut, dass es in deinem Mund schmilzt.",,"Unisci i liquori in un frullatore.
Aggiungere mezzo misurino di ghiaccio e frullare.
Guarnire con una bandiera di arancia e ciliegia.",,,https://www.thecocktaildb.com/images/media/drink/mgf0y91503565781.jpg,Spiced rum,Grenadine,Orange juice,Sour mix,,,,,,,,,,,,1.5 oz ,0.5 oz ,4 oz ,1 splash ,,,,,,,,,,,,,,No,2017-08-24 10:09:41
178341,Orange Rosemary Collins,,Citrus,,Cocktail,,Alcoholic,Highball glass,Add the spirits to the bottom of the glass and top equally with the mixer drinks. Garnish with orange slices inside the glass as well as some rosemary on top.,,,,Aggiungere gli alcolici sul fondo del bicchiere e sopra ugualmente con le bevande del mixer. Guarnire con fettine d'arancia nel bicchiere e sopra un po 'di rosmarino.,,,https://www.thecocktaildb.com/images/media/drink/mokcas1604179977.jpg,Gin,Orange Juice,Lemon Juice,Rosemary Syrup,Soda Water,Rosemary,Orange Peel,,,,,,,,,1 shot,Top,Top,25 ml,Top,Garnish with,Garnish with,,,,,,,,,,,No,
16995,Orange Whip,,,,Other/Unknown,,Alcoholic,Collins Glass,Pour ingredients over ice and stir.,,Zutaten über Eis gießen und umrühren.,,Versare gli ingredienti sul ghiaccio e mescolare.,,,https://www.thecocktaildb.com/images/media/drink/ttyrxr1454514759.jpg,Orange juice,Rum,Vodka,Cream,Ice,,,,,,,,,,,4 oz ,1 oz ,1 oz ,1 package ,Over ,,,,,,,,,,,,,No,2016-02-03 15:52:39
13499,Oreo Mudslide,,,,Ordinary Drink,,Alcoholic,Collins Glass,"Blend Vodka, Kahlua, Bailey's, ice-cream and the Oreo well in a blender. Pour into a large frosted glass. Garnish with whipped cream and a cherry.",,"Mischen Sie Wodka, Kahlua, Bailey's, Eis und den Oreo gut in einem Mixer. In ein großes mattiertes Glas geben. Mit Schlagsahne und einer Kirsche garnieren.",,"Mescola bene Vodka, Kahlua, Baileys, gelato e un oreo in un frullatore. Versare in un grande bicchiere. Guarnire con panna montata e una ciliegia.",,,https://www.thecocktaildb.com/images/media/drink/tpwwut1468925017.jpg,Vodka,Kahlua,Baileys irish cream,Vanilla ice-cream,Oreo cookie,,,,,,,,,,,1 oz ,1 oz ,1 oz ,2 scoops ,1 ,,,,,,,,,,,,,No,2016-07-19 11:43:37
11872,Orgasm,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a chilled cocktail glass, and serve.",,,,"Shakerare tutti gli ingredienti con ghiaccio, filtrare in una coppetta da cocktail fredda e servire.",,,https://www.thecocktaildb.com/images/media/drink/vr6kle1504886114.jpg,Creme de Cacao,Amaretto,Triple sec,Vodka,Light cream,,,,,,,,,,,1/2 oz white ,1/2 oz ,1/2 oz ,1/2 oz ,1 oz ,,,,,,,,,,,,,No,2017-09-08 16:55:14
13200,Owen's Grandmother's Revenge,,,,Ordinary Drink,,Alcoholic,Highball glass,Add ingredients and mix in blender.,,Zutaten im Mixer vermengen.,,Aggiungere gli ingredienti e mescola nel frullatore.,,,https://www.thecocktaildb.com/images/media/drink/0wt4uo1503565321.jpg,Whiskey,Beer,Lemonade,Ice,,,,,,,,,,,,12 oz ,12 oz ,12 oz frozen ,1 cup crushed ,,,,,,,,,,,,,,No,2017-08-24 10:02:02
17253,Paloma,,,,Cocktail,,Alcoholic,Collins glass,Stir together and serve over ice.,,Zusammenrühren und über Eis servieren.,,Mescolate e servite con ghiaccio.,,,https://www.thecocktaildb.com/images/media/drink/samm5j1513706393.jpg,Grape Soda,Tequila,,,,,,,,,,,,,,3 oz,1 1/2 oz,,,,,,,,,,,,,,,,No,2017-12-19 17:59:53
17190,Paradise,,IBA,https://www.youtube.com/watch?v=vu1rVWo4rQ8,Ordinary Drink,Unforgettables,Alcoholic,Cocktail glass,Shake together over ice. Strain into cocktail glass and serve chilled.,,Zusammen über Eis schütteln. In ein Cocktailglas abseihen und gekühlt servieren.,,Shakerare tutti gli ingredienti insieme al ghiaccio. Filtrare nella coppetta da cocktail e servire freddo.,,,https://www.thecocktaildb.com/images/media/drink/ejozd71504351060.jpg,Gin,Apricot Brandy,Orange Juice,,,,,,,,,,,,,7 parts,4 parts,3 parts ,,,,,,,,,,,,,,,No,2017-09-02 12:17:40
178323,Passion Fruit Martini,,,,Cocktail,,Alcoholic,Cocktail glass,Pour all ingredients into a glass and stir. Garnish with half a passion fruit piece.,,,,Versare tutti gli ingredienti in un bicchiere e mescolare. Guarnire con mezzo pezzo di frutto della passione.,,,https://www.thecocktaildb.com/images/media/drink/6trfve1582473527.jpg,Vodka,Sugar Syrup,Passion fruit juice,,,,,,,,,,,,,1 shot,1/2 shot,Full Glass,,,,,,,,,,,,,,,Yes,
17249,Pegu Club,,,,Cocktail,,Alcoholic,Cocktail glass,"Shake, strain, up, cocktail glass",,"Schütteln, abseihen, auffüllen, Cocktailglas.",,"Agitare, filtrare, su un bicchiere da cocktail",,,https://www.thecocktaildb.com/images/media/drink/jfkemm1513703902.jpg,Gin,Orange Curacao,Lime Juice,Angostura Bitters,Orange Bitters,,,,,,,,,,,1 1/2 oz,3/4 oz,3/4 oz,1 dash,1 dash,,,,,,,,,,,,,No,2017-12-19 17:18:23
17829,Penicillin,,,,Cocktail,,Alcoholic,Old-fashioned glass,"Shake blended Scotch, lemon juice, honey syrup and ginger syrup with ice. Strain over large ice in chilled rocks glass. Float smoky Scotch on top (be sure to use a smoky Scotch such as an Islay single malt). Garnish with candied ginger.",,"Schütteln Sie gemischten Scotch, Zitronensaft, Honigsirup und Ingwersirup mit Eis. Über großes Eis in gekühltem Rocks Glas abseihen. Geben Sie rauchigen Scotch darauf (verwenden Sie unbedingt einen rauchigen Scotch wie z.B. Islay Single Malt). Mit kandiertem Ingwer garnieren. ",,"Shakerare Scotch Blended, succo di limone, sciroppo di miele e sciroppo di zenzero con ghiaccio.
Filtrare con del ghiaccio in un bicchiere freddo.
Versa sopra il bicchiere uno scotch fumoso (assicurati di usare uno scotch affumicato come un single malt di Islay).
Guarnire con lo zenzero candito.",,,https://www.thecocktaildb.com/images/media/drink/hc9b1a1521853096.jpg,Blended Scotch,Lemon Juice,Honey syrup,Ginger Syrup,Islay single malt Scotch,,,,,,,,,,,2 oz,3/4 oz,2 tsp,2 tsp,1/4 oz,,,,,,,,,,,,,No,2018-03-24 00:58:16
17207,Pina Colada,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Collins glass,"Mix with crushed ice in blender until smooth. Pour into chilled glass, garnish and serve.",,"Mit zerstoßenem Eis im Mixer mischen, bis es glatt ist. In ein gekühltes Glas geben, garnieren und servieren.",,"Mescolare con ghiaccio tritato in un frullatore fino a che liscio.
Versare in un bicchiere freddo, guarnire e servire.",,,https://www.thecocktaildb.com/images/media/drink/cpf4j51504371346.jpg,Light rum,Coconut milk,Pineapple,,,,,,,,,,,,,3 oz ,3 tblsp ,3 tblsp ,,,,,,,,,,,,,,,No,2017-09-02 17:55:46
178327,Pineapple Paloma,,,,Cocktail,,Alcoholic,Collins glass,"Rub the rim of each glass with lime slice and dip into salt.
Add ice, tequila, grapefruit juice, lime juice and top with pineapple soda.
Give it a quick stir.
Garnish with fresh pineapple or lime.",,,,"Strofina il bordo di ogni bicchiere con uno spicchio di lime e salalo.
Aggiungi ghiaccio, tequila, succo di pompelmo, succo di lime e aggiungi la soda all'ananas.
Dagli una rapida mescolata.
Guarnire con ananas fresco o lime.",,,https://www.thecocktaildb.com/images/media/drink/pg8iw31593351601.jpg,Tequila,Grapefruit Juice,Fresh Lime Juice,Pineapple Juice,Lime,Pepper,,,,,,,,,,4 oz,4 oz,1 oz,8 oz,Garnish with,Rimmed,,,,,,,,,,,,Yes,
11936,Pink Gin,,,,Ordinary Drink,,Alcoholic,White wine glass,"Pour the bitters into a wine glass. Swirl the glass to coat the inside with the bitters, shake out the excess. Pour the gin into the glass. Do not add ice.",,"Den Bitter in ein Weinglas gießen. Das Glas umrühren, um die Innenseite mit dem Bitter zu überziehen, den Überschuss ausschütten. Gießen Sie den Gin in das Glas. Füge kein Eis hinzu.",,"Distribuire nei bicchieri i cubetti di ghiaccio, i lamponi, il pepe e il gin e versare l’acqua tonica.",,,https://www.thecocktaildb.com/images/media/drink/qyr51e1504888618.jpg,Bitters,Gin,,,,,,,,,,,,,,3 dashes ,2 oz ,,,,,,,,,,,,,,,,No,2017-09-08 17:36:58
11938,Pink Lady,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",,"Alle Zutaten mit Eis schütteln, in ein Cocktailglas abseihen und servieren.",,"Shakerare tutti gli ingredienti con ghiaccio, filtrare in una coppetta da cocktail e servire.",,,https://www.thecocktaildb.com/images/media/drink/5ia6j21504887829.jpg,Gin,Grenadine,Light cream,Egg white,,,,,,,,,,,,1 1/2 oz ,1 tsp ,1 tsp ,1 ,,,,,,,,,,,,,,No,2017-09-08 17:23:49
178354,Pink Moon,,"Fresh, Summer, Colourful, Nature",,Cocktail,,Alcoholic,Whiskey Glass,"Slowly shake in a shaker with ice, strain into a square whiskey glass. Top with fresh ice. Add the blackberries to garnish. Add flowers and a green leaf for a special look!",,,,,,,https://www.thecocktaildb.com/images/media/drink/lnjoc81619696191.jpg,Gin,Coconut Liqueur,Elderflower cordial,Lime Juice,Blackberries,,,,,,,,,,,1 shot,1 shot,25 ml,30 ml,Garnish with,,,,,,,,,,,Instagram @ cocktailsplace,,No,
13535,Pink Panty Pulldowns,,,,Ordinary Drink,,Alcoholic,Collins Glass,Shake well,,Gut schütteln,,Versa in un bicchiere tutti gli ingredienti. Agitare bene,,,https://www.thecocktaildb.com/images/media/drink/squsuy1468926657.jpg,Sprite,Pink lemonade,Vodka,,,,,,,,,,,,,1 L ,2 cups ,2 cups ,,,,,,,,,,,,,,,No,2016-07-19 12:10:57
16992,Pink Penocha,,,,Punch / Party Drink,,Alcoholic,Punch bowl,mix all ingredients into bowl keep iced stir frequently,,Alle Zutaten in die Schüssel geben und gleichmäßig rühren.,,"mescolare tutti gli ingredienti nella ciotola, tenere la bevanda sempre fredda, mescolare spesso",,,https://www.thecocktaildb.com/images/media/drink/6vigjx1503564007.jpg,Everclear,Vodka,Peach schnapps,Orange juice,Cranberry juice,,,,,,,,,,,750 ml ,1750 ml ,1750 ml ,1 gal ,1 gal ,,,,,,,,,,,,,No,2017-08-24 09:40:07
13214,Pisco Sour,,"IBA,NewEra",,Cocktail,New Era Drinks,Alcoholic,Cocktail glass,"Vigorously shake and strain contents in a cocktail shaker with ice cubes, then pour into glass and garnish with bitters.
",,"Den Inhalt in einem Cocktailshaker mit Eiswürfeln kräftig schütteln und abseihen, dann in ein Glas gießen und mit Bitter garnieren.",,"Shakerare vigorosamente e filtrare il contenuto in uno shaker con cubetti di ghiaccio, quindi versare in un bicchiere e guarnire con bitter.",,,https://www.thecocktaildb.com/images/media/drink/tsssur1439907622.jpg,Pisco,Lemon juice,Sugar,Ice,Egg White,,,,,,,,,,,2 oz ,1 oz ,1-2 tblsp ,1,,,,,,,,,,,,,,No,2015-08-18 15:20:22
17191,Planter's Punch,,"IBA,Classic",https://www.youtube.com/watch?v=oH7PP_lV6J8,Punch / Party Drink,Unforgettables,Alcoholic,Collins glass,"Pour all ingredients, except the bitters, into shaker filled with ice. Shake well. Pour into large glass, filled with ice. Add Angostura bitters, ""on top"". Garnish with cocktail cherry and pineapple.",,"Alle Zutaten, außer den Bitterstoffen, in einen mit Eis gefüllten Shaker geben. Gut schütteln. In ein großes, mit Eis gefülltes Glas gießen. Füge Angostura-Bitter hinzu, ""on top"". Mit Cocktailkirsche und Ananas garnieren.",,"Versare tutti gli ingredienti, in uno shaker pieno di ghiaccio.
Agitare bene.
Versare in un bicchiere capiente, pieno di ghiaccio.
Guarnire con ananas.",,,https://www.thecocktaildb.com/images/media/drink/fdk8a31606854815.jpg,Dark rum,Orgeat syrup,Orange juice,Pineapple juice,,,,,,,,,,,,1 part ,1/2 part ,2 parts ,1 part ,,,,,,,,,,,,https://www.flickr.com/photos/mstyne/29751995765/,Michael Styne,Yes,2017-09-02 12:23:04
13072,Popped cherry,,,,Ordinary Drink,,Alcoholic,Highball glass,Served over ice in a tall glass with a popped cherry (can add more popped cherries if in the mood)!,,"Serviert über Eis in einem hohen Glas mit einer entsteinten Kirsche (kann mehr entsteinte Kirschen hinzufügen, wenn sie in der Stimmung sind)!",,Servito con ghiaccio in un bicchiere alto con una ciliegia snocciolata (puoi aggiungere più ciliegie snocciolata se ne hai voglia)!,,,https://www.thecocktaildb.com/images/media/drink/sxvrwv1473344825.jpg,Vodka,Cherry liqueur,Cranberry juice,Orange juice,,,,,,,,,,,,2 oz ,2 oz ,4 oz ,4 oz ,,,,,,,,,,,,,,No,2016-09-08 15:27:05
11959,Poppy Cocktail,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake ingredients with ice, strain into a cocktail glass, and serve.",,"Die Zutaten mit Eis schütteln, in ein Cocktailglas abseihen und servieren.",,"Shakerare gli ingredienti con ghiaccio, filtrare in una coppetta da cocktail e servire.",,,https://www.thecocktaildb.com/images/media/drink/cslw1w1504389915.jpg,Gin,Creme de Cacao,,,,,,,,,,,,,,1 1/2 oz ,3/4 oz white ,,,,,,,,,,,,,,,,No,2017-09-02 23:05:15
178357,Pornstar Martini,,"Adult, Shot, Bubbly",,Cocktail,,Alcoholic,Cocktail glass,Straight: Pour all ingredients into mixing glass with ice cubes. Shake well. Strain in chilled martini cocktail glass. Cut passion fruit in half and use as garnish. Pour prosecco into a chilled shot glass and serve alongside the martini.,,,,,,,https://www.thecocktaildb.com/images/media/drink/xjhjdf1630406071.jpg,Vodka,Passoa,Passion fruit juice,Lime,Prosecco,,,,,,,,,,,3 cl,3 cl,1 cl,1 cl,1 shot,,,,,,,,,,,https://www.instagram.com/p/CTMhXyaIvIT,,No,
11961,Port And Starboard,,,,Ordinary Drink,,Alcoholic,Pousse cafe glass,"Pour carefully into a pousse-cafe glass, so that creme de menthe floats on grenadine. Serve without mixing.",,"Vorsichtig in ein Pousse-Café-Glas gießen, damit die Creme de Menthe auf Grenadine schwimmt. Ohne zu mischen servieren.",,"Versare con cura in un bicchiere pousse-cafè, in modo che la crema di menta galleggi sulla granatina. Servire senza mescolare.",,,https://www.thecocktaildb.com/images/media/drink/wxvupx1441553911.jpg,Grenadine,Green Creme de Menthe,,,,,,,,,,,,,,1 tblsp ,1/2 oz ,,,,,,,,,,,,,,,,No,2015-09-06 16:38:31
11963,Port Wine Cocktail,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Stir ingredients with ice, strain into a cocktail glass, and serve.",,"Zutaten mit Eis verrühren, in ein Cocktailglas abseihen und servieren.",,"Mescolare gli ingredienti con ghiaccio, filtrare in una coppetta da cocktail e servire.",,,https://www.thecocktaildb.com/images/media/drink/qruprq1441553976.jpg,Port,Brandy,,,,,,,,,,,,,,2 1/2 oz ,1/2 tsp ,,,,,,,,,,,,,,,,No,2015-09-06 16:39:36
11965,Port Wine Flip,,,,Ordinary Drink,,Alcoholic,Whiskey sour glass,Shake all ingredients (except nutmeg) with ice and strain into a whiskey sour glass. Sprinkle nutmeg on top and serve.,,Alle Zutaten (außer Muskatnuss) mit Eis schütteln und in ein Whiskey-Sourglas abseihen. Muskatnuss darüber streuen und servieren.,,Shakerare tutti gli ingredienti (tranne la noce moscata) con ghiaccio e filtrare in un bicchiere da whisky sour. Cospargere di noce moscata e servire.,,,https://www.thecocktaildb.com/images/media/drink/vrprxu1441553844.jpg,Port,Light cream,Powdered sugar,Egg,Nutmeg,,,,,,,,,,,1 1/2 oz ,2 tsp ,1 tsp ,1 whole ,,,,,,,,,,,,,,No,2015-09-06 16:37:24
17192,Porto flip,,"IBA,Classic",https://www.youtube.com/watch?v=2jtoa_t7g94,Ordinary Drink,Unforgettables,Alcoholic,Cocktail glass,"Shake ingredients together in a mixer with ice. Strain into glass, garnish and serve.",,"Die Zutaten in einem Mixer mit Eis verrühren. In ein Glas abseihen, garnieren und servieren.",,"Shakerare gli ingredienti insieme in un mixer con ghiaccio.
Filtrare nel bicchiere, guarnire e servire.",,,https://www.thecocktaildb.com/images/media/drink/64x5j41504351518.jpg,Brandy,Port,Egg Yolk,,,,,,,,,,,,,3 parts,9 parts,2 parts,,,,,,,,,,,,,,,No,2017-09-02 12:25:18
178338,Pure Passion,,Passion,,Cocktail,,Alcoholic,Whiskey sour glass,Mix up all ingredients with a cocktail stirrer and serve with crushed ice with mint and edible flour if available.,,,,Mescolare tutti gli ingredienti con un agitatore per cocktail e servire con ghiaccio tritato con menta e farina commestibile se disponibile.,,,https://www.thecocktaildb.com/images/media/drink/4tymma1604179273.jpg,Rum,Passoa,Lime Juice,Passion fruit syrup,Peach Bitters,Mint,,,,,,,,,,40 ml,20 ml,30 ml,15 ml,Dash,Garnish with,,,,,,,,,,,,No,
11983,Quaker's Cocktail,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",,"Alle Zutaten mit Eis schütteln, in ein Cocktailglas abseihen und servieren.",,"Shakerare tutti gli ingredienti con ghiaccio, filtrare in una coppetta da cocktail e servire.",,,https://www.thecocktaildb.com/images/media/drink/yrqppx1478962314.jpg,Light rum,Brandy,Lemon,Raspberry syrup,,,,,,,,,,,,3/4 oz ,3/4 oz ,Juice of 1/4 ,2 tsp ,,,,,,,,,,,,,,No,2016-11-12 14:51:54
11985,Quarter Deck Cocktail,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",,"Alle Zutaten mit Eis verrühren, in ein Cocktailglas abseihen und servieren.",,"Mescolare tutti gli ingredienti con ghiaccio, filtrare in una coppetta da cocktail e servire.",,,https://www.thecocktaildb.com/images/media/drink/qrwvps1478963017.jpg,Light rum,Sherry,Lime,,,,,,,,,,,,,1 1/2 ,1/3 oz cream ,Juice of 1/2 ,,,,,,,,,,,,,,,No,2016-11-12 15:03:37
11987,Queen Bee,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",,"Alle Zutaten mit Eis schütteln, in ein Cocktailglas abseihen und servieren.",,"Shakerare tutti gli ingredienti con ghiaccio, filtrare in una coppetta da cocktail e servire.",,,https://www.thecocktaildb.com/images/media/drink/rvvpxu1478963194.jpg,Coffee brandy,Lime vodka,Sherry,,,,,,,,,,,,,1 oz ,1 1/2 oz ,1/2 oz cream ,,,,,,,,,,,,,,,No,2016-11-12 15:06:34
11989,Queen Charlotte,,,,Ordinary Drink,,Alcoholic,Collins glass,"Pour red wine and grenadine into a collins glass over ice cubes. Fill with lemon-lime soda, stir, and serve.",,"Rotwein und Grenadine in ein Collins-Glas über Eiswürfel gießen. Mit Zitronen-Limetten-Soda auffüllen, umrühren und servieren.",,"Versare il vino rosso e la granatina in un bicchiere Collins sopra i cubetti di ghiaccio.Riempi con la soda al limone e lime, mescola e servi.",,,https://www.thecocktaildb.com/images/media/drink/vqruyt1478963249.jpg,Red wine,Grenadine,Lemon-lime soda,,,,,,,,,,,,,2 oz ,1 oz ,,,,,,,,,,,,,,,,No,2016-11-12 15:07:29
11991,Queen Elizabeth,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",,"Alle Zutaten mit Eis verrühren, in ein Cocktailglas abseihen und servieren.",,"Mescolare tutti gli ingredienti con ghiaccio, filtrare in una coppetta da cocktail e servire.",,,https://www.thecocktaildb.com/images/media/drink/vpqspv1478963339.jpg,Dry Vermouth,Gin,Benedictine,,,,,,,,,,,,,1/2 oz ,1 1/2 oz ,1 1/2 tsp ,,,,,,,,,,,,,,,No,2016-11-12 15:08:59
11993,Quentin,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"In a shaker half-filled with ice cubes, combine the rum, Kahlua, and cream. Shake well. Strain into a cocktail glass and garnish with the nutmeg.",,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, Rum, Kahlua und Sahne mischen. Gut schütteln. In ein Cocktailglas abseihen und mit der Muskatnuss garnieren.",,"In uno shaker riempito a metà con cubetti di ghiaccio, unire il rum, il Kahlua e la panna. Filtrare in una coppetta da cocktail e guarnire con la noce moscata. Agitare bene.",,,https://www.thecocktaildb.com/images/media/drink/spxtqp1478963398.jpg,Dark rum,Kahlua,Light cream,Nutmeg,,,,,,,,,,,,1 1/2 oz ,1/2 oz ,1 oz ,1/8 tsp grated ,,,,,,,,,,,,,,No,2016-11-12 15:09:58
13198,Quick F**K,,,,Shot,,Alcoholic,Shot glass,"In a shot glass add 1/3 Kahlua first. Then 1/3 Miduri, topping it off with a 1/3 bailey's irish cream",,"In einem Schnapsglas zuerst 1/3 Kahlua geben. Dann 1/3 Miduri, ergänzt durch 1/3 Bailey's irish Cream.",,"In un bicchierino aggiungere prima 1/3 di Kahlua.
Quindi 1/3 di Midori, completando con 1/3 di crema irlandese di bailey",,,https://www.thecocktaildb.com/images/media/drink/wvtwpp1478963454.jpg,Kahlua,Midori melon liqueur,Baileys irish cream,,,,,,,,,,,,,1 part ,1 part ,1 part ,,,,,,,,,,,,,,,No,2016-11-12 15:10:54
